row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
2,0,4,8,0.01,ReLU,SGD,-73,1.0412872220488403,0.353,353,647
2,1,2,8,0.01,ReLU,SGD,170,0.941608539858445,0.39,390,610
2,2,1,8,0.01,ReLU,SGD,395,0.7592869830644903,0.468,468,532
2,3,4,8,0.01,ReLU,SGD,-113,1.0216512475319814,0.36,360,640
2,4,2,8,0.01,ReLU,SGD,292,0.8007323912398827,0.449,449,551
2,5,3,8,0.01,ReLU,SGD,-160,1.0216512475319814,0.36,360,640
2,6,2,8,0.01,ReLU,SGD,140,0.8278220838865469,0.437,437,563
2,7,2,8,0.01,ReLU,SGD,506,0.7011793522572096,0.496,496,504
2,8,1,8,0.01,ReLU,SGD,1047,0.3915622029391729,0.676,676,324
2,9,4,8,0.01,ReLU,SGD,-307,1.1332037334377287,0.322,322,678
2,10,2,8,0.01,ReLU,SGD,221,0.6991652528855083,0.497,497,503
2,11,4,8,0.01,ReLU,SGD,118,0.8891620644859025,0.411,411,589
2,12,4,8,0.01,ReLU,SGD,-420,1.1488535051048565,0.317,317,683
2,13,3,8,0.01,ReLU,SGD,66,1.0498221244986778,0.35,350,650
2,14,1,8,0.01,ReLU,SGD,486,0.6971552019574841,0.498,498,502
2,15,2,8,0.01,ReLU,SGD,94,0.7743572359854884,0.461,461,539
2,16,3,8,0.01,ReLU,SGD,-49,1.0700248318161971,0.343,343,657
2,17,2,8,0.01,ReLU,SGD,501,0.7721903879003982,0.462,462,538
2,18,1,8,0.01,ReLU,SGD,681,0.616186139423817,0.54,540,460
2,19,5,8,0.01,ReLU,SGD,-168,1.0272222925814367,0.358,358,642
2,20,5,8,0.01,ReLU,SGD,-115,0.9808292530117262,0.375,375,625
2,21,4,8,0.01,ReLU,SGD,-306,0.9675840262617056,0.38,380,620
2,22,1,8,0.01,ReLU,SGD,640,0.616186139423817,0.54,540,460
2,23,3,8,0.01,ReLU,SGD,-192,1.0700248318161971,0.343,343,657
2,24,2,8,0.01,ReLU,SGD,-97,0.9288695140810151,0.395,395,605
2,25,4,8,0.01,ReLU,SGD,-248,1.194022473472768,0.303,303,697
2,26,1,8,0.01,ReLU,SGD,377,0.7721903879003982,0.462,462,538
2,27,2,8,0.01,ReLU,SGD,106,0.9288695140810151,0.395,395,605
2,28,2,8,0.01,ReLU,SGD,-153,1.016111067156366,0.362,362,638
2,29,4,8,0.01,ReLU,SGD,-173,1.0328245481301066,0.356,356,644
2,30,5,8,0.01,ReLU,SGD,-103,1.0412872220488403,0.353,353,647
2,31,5,8,0.01,ReLU,SGD,-269,1.1301029557594804,0.323,323,677
2,32,1,8,0.01,ReLU,SGD,802,0.5464528014091419,0.579,579,421
2,33,3,8,0.01,ReLU,SGD,-103,1.058430499035278,0.347,347,653
2,34,1,8,0.01,ReLU,SGD,503,0.7402387880937958,0.477,477,523
2,35,2,8,0.01,ReLU,SGD,78,1.0023934309275668,0.367,367,633
2,36,2,8,0.01,ReLU,SGD,-53,0.9113031903631159,0.402,402,598
2,37,5,8,0.01,ReLU,SGD,-288,0.9781661355922425,0.376,376,624
2,38,3,8,0.01,ReLU,SGD,-51,0.9137938516755678,0.401,401,599
2,39,2,8,0.01,ReLU,SGD,341,0.6951491832306184,0.499,499,501
2,40,5,8,0.01,ReLU,SGD,-678,1.1332037334377287,0.322,322,678
2,41,2,8,0.01,ReLU,SGD,214,0.707246104939447,0.493,493,507
2,42,5,8,0.01,ReLU,SGD,-217,1.0272222925814367,0.358,358,642
2,43,5,8,0.01,ReLU,SGD,-439,1.0936247471570706,0.335,335,665
2,44,2,8,0.01,ReLU,SGD,44,0.8675005677047231,0.42,420,580
2,45,1,8,0.01,ReLU,SGD,691,0.6051363032372319,0.546,546,454
2,46,4,8,0.01,ReLU,SGD,-88,1.1301029557594804,0.323,323,677
2,47,2,8,0.01,ReLU,SGD,-161,1.0244328904938582,0.359,359,641
2,48,2,8,0.01,ReLU,SGD,182,0.8255363686056909,0.438,438,562
2,49,5,8,0.01,ReLU,SGD,-84,1.04412410338404,0.352,352,648
3,0,3,8,0.01,ReLU,SGD,-139,1.0469690555162714,0.351,351,649
