row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
1,11,1,8,1.447869940346205,ReLU,SGD,84,1.0216512475319814,0.36,36,64
1,12,1,8,2.700192168834447,ReLU,SGD,58,0.8915981192837836,0.41,41,59
1,13,1,8,0.732306817320364,ReLU,SGD,20,1.2039728043259361,0.3,30,70
1,14,1,8,0.44674010997636304,ReLU,SGD,-47,1.6094379124341003,0.2,20,80
1,15,1,8,2.1014691310155698,ReLU,SGD,68,0.941608539858445,0.39,39,61
1,16,1,8,2.652028811977845,ReLU,SGD,68,1.0216512475319814,0.36,36,64
1,17,1,8,0.30254202967089455,ReLU,SGD,50,1.0788096613719298,0.34,34,66
1,18,1,8,2.9425250528173175,ReLU,SGD,66,0.8915981192837836,0.41,41,59
1,19,1,8,1.7075677021185005,ReLU,SGD,72,0.7550225842780328,0.47,47,53
1,20,1,8,2.619075325378351,ReLU,SGD,85,0.8915981192837836,0.41,41,59
1,21,1,8,2.124829517150435,ReLU,SGD,43,0.916290731874155,0.4,40,60
1,22,1,8,1.5061099530302322,ReLU,SGD,66,0.7985076962177716,0.45,45,55
1,23,1,8,1.1378232724604438,ReLU,SGD,14,0.8675005677047231,0.42,42,58
1,24,1,8,2.1772540240425706,ReLU,SGD,69,0.7133498878774648,0.49,49,51
1,25,1,8,1.6947217245367723,ReLU,SGD,143,0.7550225842780328,0.47,47,53
1,26,1,8,0.5038048308982137,ReLU,SGD,-53,1.7147984280919266,0.18,18,82
1,27,1,8,0.01498844936313455,ReLU,SGD,-10,1.3862943611198906,0.25,25,75
1,28,1,8,2.0336740042677164,ReLU,SGD,80,0.843970070294529,0.43,43,57
1,29,1,8,0.054309592163304665,ReLU,SGD,65,0.916290731874155,0.4,40,60
1,30,1,8,0.7122602045713927,ReLU,SGD,-4,1.2729656758128873,0.28,28,72
1,31,1,8,0.4980829721341078,ReLU,SGD,-31,1.6607312068216509,0.19,19,81
1,32,1,8,2.5437709707208724,ReLU,SGD,88,0.7985076962177716,0.45,45,55
1,33,1,8,1.3068440660456402,ReLU,SGD,51,0.8209805520698302,0.44,44,56
1,34,1,8,2.0160896451089623,ReLU,SGD,67,0.9675840262617056,0.38,38,62
1,35,1,8,1.6682344124960817,ReLU,SGD,78,0.941608539858445,0.39,39,61
1,36,1,8,2.9894766450996313,ReLU,SGD,83,0.8675005677047231,0.42,42,58
1,37,1,8,0.2763491860966931,ReLU,SGD,-9,1.3093333199837622,0.27,27,73
1,38,1,8,1.9660091282441112,ReLU,SGD,80,0.9675840262617056,0.38,38,62
1,39,1,8,0.585710046426935,ReLU,SGD,27,1.171182981502945,0.31,31,69
1,40,1,8,2.1075694934780005,ReLU,SGD,99,0.7765287894989963,0.46,46,54
1,41,1,8,1.3656591565763974,ReLU,SGD,70,0.7985076962177716,0.45,45,55
1,42,1,8,2.008041258294147,ReLU,SGD,74,0.8915981192837836,0.41,41,59
1,43,1,8,2.0874508343347764,ReLU,SGD,27,0.916290731874155,0.4,40,60
1,44,1,8,1.8723742973977544,ReLU,SGD,71,0.843970070294529,0.43,43,57
1,45,1,8,0.549556779027154,ReLU,SGD,-3,1.2729656758128873,0.28,28,72
1,46,1,8,0.00847104460094293,ReLU,SGD,9,1.3862943611198906,0.25,25,75
1,47,1,8,1.231917947069976,ReLU,SGD,33,1.0788096613719298,0.34,34,66
1,48,1,8,0.7122460787997708,ReLU,SGD,-9,1.2378743560016174,0.29,29,71
1,49,1,8,1.699807770054206,ReLU,SGD,104,0.7985076962177716,0.45,45,55
2,0,1,8,2.6460889263806973,ReLU,SGD,113,0.7985076962177716,0.45,45,55
2,1,1,8,1.8181497628222043,ReLU,SGD,104,0.8675005677047231,0.42,42,58
2,2,1,8,0.8608487620489236,ReLU,SGD,1,1.171182981502945,0.31,31,69
2,3,1,8,2.2451898381310693,ReLU,SGD,116,0.7765287894989963,0.46,46,54
2,4,1,8,0.9267187885852954,ReLU,SGD,10,1.0788096613719298,0.34,34,66
2,5,1,8,0.3668439458412764,ReLU,SGD,-10,1.5606477482646683,0.21,21,79
2,6,1,8,2.2670538406464695,ReLU,SGD,57,1.1394342831883648,0.32,32,68
2,7,1,8,2.7331281438294615,ReLU,SGD,34,1.171182981502945,0.31,31,69
2,8,1,8,1.6855746624460255,ReLU,SGD,115,0.9675840262617056,0.38,38,62
2,9,1,8,0.8752203083225455,ReLU,SGD,-134,1.9661128563728327,0.14,14,86
2,10,1,8,1.981479597866873,ReLU,SGD,83,1.1086626245216111,0.33,33,67
2,11,1,8,2.4652108066069216,ReLU,SGD,63,1.1086626245216111,0.33,33,67
2,12,1,8,1.8759543375645455,ReLU,SGD,76,0.8675005677047231,0.42,42,58
2,13,1,8,1.9924533819122277,ReLU,SGD,74,0.8675005677047231,0.42,42,58
2,14,1,8,1.5865229262523524,ReLU,SGD,88,0.843970070294529,0.43,43,57
2,15,1,8,1.7468256949621193,ReLU,SGD,65,0.9942522733438669,0.37,37,63
2,16,1,8,1.60560320490024,ReLU,SGD,89,0.9675840262617056,0.38,38,62
2,17,1,8,2.101327903769813,ReLU,SGD,67,1.0498221244986778,0.35,35,65
2,18,1,8,0.19025902915710735,ReLU,SGD,-41,1.4271163556401458,0.24,24,76
