,row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
219,4,19,1,8,0.01,SiLU,SGD,39,0.8675005677047231,0.42,42,58
220,4,20,1,8,0.01,ReLU6,SGD,103,0.5978370007556204,0.55,55,45
221,4,21,1,8,0.01,ReLU6,SGD,114,0.7765287894989963,0.46,46,54
222,4,22,1,8,0.01,Softplus,SGD,70,0.843970070294529,0.43,43,57
223,4,23,1,8,0.01,Softplus,SGD,20,0.9675840262617056,0.38,38,62
224,4,24,1,8,0.01,CELU,SGD,81,0.8915981192837836,0.41,41,59
225,4,25,1,8,0.01,CELU,SGD,92,0.916290731874155,0.4,40,60
226,4,26,1,8,0.01,SiLU,SGD,54,1.1394342831883648,0.32,32,68
227,4,27,1,8,0.01,ELU,SGD,29,1.0788096613719298,0.34,34,66
228,4,28,1,8,0.01,Mish,SGD,-45,1.2039728043259361,0.3,30,70
229,4,29,1,8,0.01,PReLU,SGD,37,1.2729656758128873,0.28,28,72
230,4,30,1,8,0.01,Mish,SGD,23,1.0498221244986778,0.35,35,65
231,4,31,1,8,0.01,SELU,SGD,28,0.8915981192837836,0.41,41,59
232,4,32,1,8,0.01,Softplus,SGD,63,0.9675840262617056,0.38,38,62
233,4,33,1,8,0.01,Softplus,SGD,89,0.941608539858445,0.39,39,61
234,4,34,1,8,0.01,Mish,SGD,-24,1.7719568419318752,0.17,17,83
235,4,35,1,8,0.01,Hardswish,SGD,-6,1.7147984280919266,0.18,18,82
236,4,36,1,8,0.01,CELU,SGD,44,1.2039728043259361,0.3,30,70
237,4,37,1,8,0.01,Softplus,SGD,9,1.171182981502945,0.31,31,69
238,4,38,1,8,0.01,Hardswish,SGD,79,0.9675840262617056,0.38,38,62
239,4,39,1,8,0.01,ELU,SGD,68,0.7133498878774648,0.49,49,51
240,4,40,1,8,0.01,CELU,SGD,63,0.9675840262617056,0.38,38,62
241,4,41,1,8,0.01,ELU,SGD,87,0.9942522733438669,0.37,37,63
242,4,42,1,8,0.01,ReLU6,SGD,65,0.8915981192837836,0.41,41,59
243,4,43,1,8,0.01,LeakyReLU,SGD,46,1.0788096613719298,0.34,34,66
244,4,44,1,8,0.01,ReLU,SGD,69,0.9942522733438669,0.37,37,63
245,4,45,1,8,0.01,SELU,SGD,52,0.843970070294529,0.43,43,57
246,4,46,1,8,0.01,SELU,SGD,118,0.7765287894989963,0.46,46,54
247,4,47,1,8,0.01,ELU,SGD,19,1.1394342831883648,0.32,32,68
248,4,48,1,8,0.01,Hardswish,SGD,85,0.5447271754416722,0.58,58,42
249,4,49,1,8,0.01,Hardswish,SGD,-35,1.7719568419318752,0.17,17,83
250,5,0,1,8,0.01,SELU,SGD,70,0.9942522733438669,0.37,37,63
251,5,1,1,8,0.01,Mish,SGD,73,0.8915981192837836,0.41,41,59
252,5,2,1,8,0.01,SiLU,SGD,31,0.9942522733438669,0.37,37,63
253,5,3,1,8,0.01,ELU,SGD,-22,1.4271163556401458,0.24,24,76
254,5,4,1,8,0.01,Hardswish,SGD,83,0.5621189181535413,0.57,57,43
255,5,5,1,8,0.01,ReLU,SGD,83,0.8675005677047231,0.42,42,58
256,5,6,1,8,0.01,CELU,SGD,170,0.5108256237659907,0.6,60,40
257,5,7,1,8,0.01,SiLU,SGD,166,0.6348782724359695,0.53,53,47
258,5,8,1,8,0.01,Mish,SGD,112,0.6539264674066639,0.52,52,48
259,5,9,1,8,0.01,Hardswish,SGD,105,0.6931471805599453,0.5,50,50
260,5,10,1,8,0.01,ReLU,SGD,45,1.2039728043259361,0.3,30,70
261,5,11,1,8,0.01,ELU,SGD,68,1.0216512475319814,0.36,36,64
262,5,12,1,8,0.01,Mish,SGD,-5,1.4696759700589417,0.23,23,77
263,5,13,1,8,0.01,LeakyReLU,SGD,43,0.9675840262617056,0.38,38,62
264,5,14,1,8,0.01,CELU,SGD,39,1.0788096613719298,0.34,34,66
265,5,15,1,8,0.01,CELU,SGD,37,1.1086626245216111,0.33,33,67
266,5,16,1,8,0.01,ELU,SGD,105,0.7133498878774648,0.49,49,51
267,5,17,1,8,0.01,ReLU,SGD,48,1.1086626245216111,0.33,33,67
268,5,18,1,8,0.01,LeakyReLU,SGD,49,0.843970070294529,0.43,43,57
269,5,19,1,8,0.01,Mish,SGD,54,0.6733445532637656,0.51,51,49
270,5,20,1,8,0.01,CELU,SGD,24,1.2039728043259361,0.3,30,70
271,5,21,1,8,0.01,SELU,SGD,79,0.7765287894989963,0.46,46,54
272,5,22,1,8,0.01,Softplus,SGD,13,0.8915981192837836,0.41,41,59
273,5,23,1,8,0.01,CELU,SGD,84,0.8209805520698302,0.44,44,56
274,5,24,1,8,0.01,Hardswish,SGD,107,0.7550225842780328,0.47,47,53
275,5,25,1,8,0.01,Softplus,SGD,13,1.2039728043259361,0.3,30,70
276,5,26,1,8,0.01,Mish,SGD,-33,1.6607312068216509,0.19,19,81
277,5,27,1,8,0.01,CELU,SGD,40,0.916290731874155,0.4,40,60
278,5,28,1,8,0.01,SELU,SGD,105,0.6931471805599453,0.5,50,50
279,5,29,1,8,0.01,Mish,SGD,5,1.3470736479666092,0.26,26,74
280,5,30,1,8,0.01,ReLU6,SGD,49,0.7133498878774648,0.49,49,51
281,5,31,1,8,0.01,PReLU,SGD,19,1.0216512475319814,0.36,36,64
282,5,32,1,8,0.01,PReLU,SGD,24,0.941608539858445,0.39,39,61
283,5,33,1,8,0.01,Mish,SGD,17,1.2378743560016174,0.29,29,71
284,5,34,1,8,0.01,LeakyReLU,SGD,78,0.916290731874155,0.4,40,60
285,5,35,1,8,0.01,LeakyReLU,SGD,95,0.7985076962177716,0.45,45,55
286,5,36,1,8,0.01,SiLU,SGD,22,1.2378743560016174,0.29,29,71
287,5,37,1,8,0.01,SELU,SGD,13,0.9675840262617056,0.38,38,62
288,5,38,1,8,0.01,Softplus,SGD,75,0.7765287894989963,0.46,46,54
289,5,39,1,8,0.01,LeakyReLU,SGD,-107,2.659260036932778,0.07,7,93
290,5,40,1,8,0.01,CELU,SGD,32,0.9942522733438669,0.37,37,63
291,5,41,1,8,0.01,SELU,SGD,24,1.1394342831883648,0.32,32,68
292,5,42,1,8,0.01,LeakyReLU,SGD,103,0.916290731874155,0.4,40,60
293,5,43,1,8,0.01,SELU,SGD,122,0.5108256237659907,0.6,60,40
294,5,44,1,8,0.01,SELU,SGD,2,1.5141277326297755,0.22,22,78
295,5,45,1,8,0.01,Softplus,SGD,61,0.8675005677047231,0.42,42,58
296,5,46,1,8,0.01,Hardswish,SGD,79,0.916290731874155,0.4,40,60
297,5,47,1,8,0.01,ReLU6,SGD,68,0.6539264674066639,0.52,52,48
298,5,48,1,8,0.01,ReLU,SGD,37,1.0216512475319814,0.36,36,64
299,5,49,1,8,0.01,ELU,SGD,87,0.941608539858445,0.39,39,61
300,6,0,1,8,0.01,ELU,SGD,69,0.8675005677047231,0.42,42,58
301,6,1,1,8,0.01,LeakyReLU,SGD,-2,1.3470736479666092,0.26,26,74
302,6,2,1,8,0.01,Softplus,SGD,42,1.1086626245216111,0.33,33,67
303,6,3,1,8,0.01,ELU,SGD,114,0.6348782724359695,0.53,53,47
304,6,4,1,8,0.01,ReLU6,SGD,-83,1.7719568419318752,0.17,17,83
305,6,5,1,8,0.01,PReLU,SGD,47,1.4696759700589417,0.23,23,77
306,6,6,1,8,0.01,SELU,SGD,68,1.3862943611198906,0.25,25,75
307,6,7,1,8,0.01,PReLU,SGD,-66,2.0402208285265546,0.13,13,87
308,6,8,1,8,0.01,LeakyReLU,SGD,88,0.8915981192837836,0.41,41,59
309,6,9,1,8,0.01,CELU,SGD,34,1.3862943611198906,0.25,25,75
310,6,10,1,8,0.01,SELU,SGD,87,0.941608539858445,0.39,39,61
311,6,11,1,8,0.01,Softplus,SGD,31,0.941608539858445,0.39,39,61
312,6,12,1,8,0.01,SELU,SGD,107,0.6348782724359695,0.53,53,47
313,6,13,1,8,0.01,ReLU,SGD,34,0.9675840262617056,0.38,38,62
314,6,14,1,8,0.01,PReLU,SGD,82,1.0216512475319814,0.36,36,64
315,6,15,1,8,0.01,ReLU6,SGD,122,0.579818495252942,0.56,56,44
316,6,16,1,8,0.01,SiLU,SGD,-85,1.7147984280919266,0.18,18,82
317,6,17,1,8,0.01,Hardswish,SGD,116,0.8675005677047231,0.42,42,58
318,6,18,1,8,0.01,ReLU,SGD,55,1.0788096613719298,0.34,34,66
319,6,19,1,8,0.01,CELU,SGD,122,0.5978370007556204,0.55,55,45
320,6,20,1,8,0.01,SiLU,SGD,6,1.3862943611198906,0.25,25,75
321,6,21,1,8,0.01,Softplus,SGD,45,0.8209805520698302,0.44,44,56
322,6,22,1,8,0.01,Softplus,SGD,59,0.8915981192837836,0.41,41,59
323,6,23,1,8,0.01,Softplus,SGD,61,0.7985076962177716,0.45,45,55
324,6,24,1,8,0.01,ReLU6,SGD,103,0.6539264674066639,0.52,52,48
325,6,25,1,8,0.01,ReLU6,SGD,89,0.7550225842780328,0.47,47,53
