row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
1,17,1,8,0.01,Mish,SGD,-26,1.0272222925814367,0.358,358,642
1,18,1,8,0.01,SELU,SGD,204,0.9038682118755978,0.405,405,595
1,19,1,8,0.01,ReLU,SGD,89,0.9675840262617056,0.38,380,620
1,20,1,8,0.01,ReLU6,SGD,229,0.9263410677276565,0.396,396,604
1,21,1,8,0.01,PReLU,SGD,-123,1.0788096613719298,0.34,340,660
1,22,1,8,0.01,Softplus,SGD,205,0.8509712657535126,0.427,427,573
1,23,1,8,0.01,SiLU,SGD,-107,1.1270117631898076,0.324,324,676
1,24,1,8,0.01,Mish,SGD,6,1.0106014113453965,0.364,364,636
1,25,1,8,0.01,SiLU,SGD,-234,1.0847093834991182,0.338,338,662
1,26,1,8,0.01,ELU,SGD,-43,1.0133524447172864,0.363,363,637
1,27,1,8,0.01,PReLU,SGD,-112,1.1270117631898076,0.324,324,676
1,28,1,8,0.01,LeakyReLU,SGD,192,0.8698843590599994,0.419,419,581
1,29,1,8,0.01,SELU,SGD,143,0.9519179095173061,0.386,386,614
1,30,1,8,0.01,CELU,SGD,-30,1.0671136216087387,0.344,344,656
1,31,1,8,0.01,ReLU,SGD,-199,1.1208578976154293,0.326,326,674
1,32,1,8,0.01,Hardswish,SGD,-205,1.1208578976154293,0.326,326,674
1,33,1,8,0.01,Hardswish,SGD,12,1.1301029557594804,0.323,323,677
1,34,1,8,0.01,LeakyReLU,SGD,-52,1.0412872220488403,0.353,353,647
1,35,1,8,0.01,CELU,SGD,252,0.8794767587514388,0.415,415,585
1,36,1,8,0.01,Softplus,SGD,-13,1.0936247471570706,0.335,335,665
1,37,1,8,0.01,ELU,SGD,-4,1.0216512475319814,0.36,360,640
1,38,1,8,0.01,CELU,SGD,112,0.9781661355922425,0.376,376,624
1,39,1,8,0.01,Mish,SGD,-105,1.1147416705979933,0.328,328,672
1,40,1,8,0.01,ELU,SGD,444,0.7571525105358577,0.469,469,531
1,41,1,8,0.01,SELU,SGD,62,0.9649559038554361,0.381,381,619
1,42,1,8,0.01,CELU,SGD,45,1.0244328904938582,0.359,359,641
1,43,1,8,0.01,LeakyReLU,SGD,212,0.9137938516755678,0.401,401,599
1,44,1,8,0.01,Softplus,SGD,81,1.0613165039244128,0.346,346,654
1,45,1,8,0.01,ReLU,SGD,17,1.0847093834991182,0.338,338,662
1,46,1,8,0.01,Hardswish,SGD,-146,1.0642108619507773,0.345,345,655
1,47,1,8,0.01,Mish,SGD,191,0.8818893051568227,0.414,414,586
1,48,1,8,0.01,ReLU6,SGD,-159,1.1679623668029029,0.311,311,689
1,49,1,8,0.01,SELU,SGD,99,0.9339456671128757,0.393,393,607
2,0,1,8,0.01,PReLU,SGD,187,0.9702190738997107,0.379,379,621
2,1,1,8,0.01,PReLU,SGD,-44,1.1026203100656484,0.332,332,668
2,2,1,8,0.01,LeakyReLU,SGD,-93,1.0847093834991182,0.338,338,662
2,3,1,8,0.01,LeakyReLU,SGD,142,0.9187938620922735,0.399,399,601
2,4,1,8,0.01,ReLU6,SGD,356,0.8627499649461253,0.422,422,578
2,5,1,8,0.01,LeakyReLU,SGD,130,0.9038682118755978,0.405,405,595
2,6,1,8,0.01,Mish,SGD,18,1.0356374895067213,0.355,355,645
2,7,1,8,0.01,SiLU,SGD,107,1.0272222925814367,0.358,358,642
2,8,1,8,0.01,ReLU6,SGD,-59,1.0356374895067213,0.355,355,645
2,9,1,8,0.01,SELU,SGD,78,1.0216512475319814,0.36,360,640
2,10,1,8,0.01,SiLU,SGD,-78,1.0729445419195318,0.342,342,658
2,11,1,8,0.01,CELU,SGD,247,0.8843076860211043,0.413,413,587
2,12,1,8,0.01,Hardswish,SGD,-140,1.0847093834991182,0.338,338,662
2,13,1,8,0.01,ReLU6,SGD,9,1.0216512475319814,0.36,360,640
2,14,1,8,0.01,Softplus,SGD,-33,1.05268335677971,0.349,349,651
2,15,1,8,0.01,ReLU6,SGD,69,1.018877320649256,0.361,361,639
2,16,1,8,0.01,Mish,SGD,9,1.0966142860054366,0.334,334,666
2,17,1,8,0.01,Softplus,SGD,-32,1.0051219455807707,0.366,366,634
2,18,1,8,0.01,PReLU,SGD,10,1.0966142860054366,0.334,334,666
2,19,1,8,0.01,ReLU6,SGD,-100,1.1776554960085626,0.308,308,692
2,20,1,8,0.01,Mish,SGD,-17,1.0216512475319814,0.36,360,640
2,21,1,8,0.01,ReLU,SGD,169,0.8818893051568227,0.414,414,586
2,22,1,8,0.01,CELU,SGD,112,0.9781661355922425,0.376,376,624
2,23,1,8,0.01,ReLU,SGD,-52,1.0700248318161971,0.343,343,657
2,24,1,8,0.01,Hardswish,SGD,-45,1.0469690555162714,0.351,351,649
2,25,1,8,0.01,CELU,SGD,238,0.9063404010209869,0.404,404,596
2,26,1,8,0.01,CELU,SGD,264,0.9467499393588635,0.388,388,612
2,27,1,8,0.01,ReLU6,SGD,52,0.9861768593383216,0.373,373,627
2,28,1,8,0.01,ReLU,SGD,-158,1.1425641761972924,0.319,319,681
2,29,1,8,0.01,ReLU,SGD,104,1.0133524447172864,0.363,363,637
2,30,1,8,0.01,SELU,SGD,399,0.8675005677047231,0.42,420,580
2,31,1,8,0.01,CELU,SGD,130,0.9571127263944101,0.384,384,616
2,32,1,8,0.01,Mish,SGD,-90,1.0498221244986778,0.35,350,650
2,33,1,8,0.01,Hardswish,SGD,239,0.8603830999358592,0.423,423,577
2,34,1,8,0.01,Softplus,SGD,4,1.058430499035278,0.347,347,653
2,35,1,8,0.01,Softplus,SGD,25,0.9834994815676051,0.374,374,626
2,36,1,8,0.01,ReLU6,SGD,-76,1.058430499035278,0.347,347,653
2,37,1,8,0.01,LeakyReLU,SGD,291,0.9441759353636907,0.389,389,611
