,row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
91,1,41,1,8,0.01,ReLU,SGD,-37,1.171182981502945,0.31,31,69
92,1,42,1,8,0.01,ReLU,Adamax,-4,1.2039728043259361,0.3,30,70
93,1,43,1,8,0.01,ReLU,Adagrad,97,0.7339691750802004,0.48,48,52
94,1,44,1,8,0.01,ReLU,SGD,42,1.2039728043259361,0.3,30,70
95,1,45,1,8,0.01,ReLU,SGD,-26,1.4271163556401458,0.24,24,76
96,1,46,1,8,0.01,ReLU,Adam,75,0.8675005677047231,0.42,42,58
97,1,47,1,8,0.01,ReLU,Adam,64,1.0216512475319814,0.36,36,64
98,1,48,1,8,0.01,ReLU,Adadelta,-46,3.912023005428146,0.02,2,98
99,1,49,1,8,0.01,ReLU,AdamW,59,0.8675005677047231,0.42,42,58
100,2,0,1,8,0.01,ReLU,Adamax,110,0.8915981192837836,0.41,41,59
101,2,1,1,8,0.01,ReLU,AdamW,61,0.8209805520698302,0.44,44,56
102,2,2,1,8,0.01,ReLU,Adamax,30,1.2378743560016174,0.29,29,71
103,2,3,1,8,0.01,ReLU,Adamax,28,1.2729656758128873,0.28,28,72
104,2,4,1,8,0.01,ReLU,Adam,7,1.2378743560016174,0.29,29,71
105,2,5,1,8,0.01,ReLU,SGD,-34,1.5141277326297755,0.22,22,78
106,2,6,1,8,0.01,ReLU,Adagrad,79,0.8209805520698302,0.44,44,56
107,2,7,1,8,0.01,ReLU,Adadelta,-88,2.0402208285265546,0.13,13,87
108,2,8,1,8,0.01,ReLU,Adagrad,54,0.9675840262617056,0.38,38,62
109,2,9,1,8,0.01,ReLU,Adadelta,-36,1.4696759700589417,0.23,23,77
110,2,10,1,8,0.01,ReLU,RMSprop,151,0.342490308946776,0.71,71,29
111,2,11,1,8,0.01,ReLU,SGD,9,1.2729656758128873,0.28,28,72
112,2,12,1,8,0.01,ReLU,Adadelta,11,1.4271163556401458,0.24,24,76
113,2,13,1,8,0.01,ReLU,Adagrad,31,0.7985076962177716,0.45,45,55
114,2,14,1,8,0.01,ReLU,SGD,107,0.579818495252942,0.56,56,44
115,2,15,1,8,0.01,ReLU,RMSprop,130,0.5978370007556204,0.55,55,45
116,2,16,1,8,0.01,ReLU,Adamax,37,1.3862943611198906,0.25,25,75
117,2,17,1,8,0.01,ReLU,SGD,69,1.2039728043259361,0.3,30,70
118,2,18,1,8,0.01,ReLU,RMSprop,163,0.3285040669720361,0.72,72,28
119,2,19,1,8,0.01,ReLU,Adagrad,69,0.9942522733438669,0.37,37,63
120,2,20,1,8,0.01,ReLU,AdamW,50,0.8675005677047231,0.42,42,58
121,2,21,1,8,0.01,ReLU,Adagrad,-102,2.5257286443082556,0.08,8,92
122,2,22,1,8,0.01,ReLU,AdamW,157,0.3856624808119846,0.68,68,32
123,2,23,1,8,0.01,ReLU,Adagrad,90,0.6348782724359695,0.53,53,47
124,2,24,1,8,0.01,ReLU,Adamax,109,0.7550225842780328,0.47,47,53
125,2,25,1,8,0.01,ReLU,Adamax,52,0.941608539858445,0.39,39,61
126,2,26,1,8,0.01,ReLU,AdamW,99,0.916290731874155,0.4,40,60
127,2,27,1,8,0.01,ReLU,Adadelta,40,1.0216512475319814,0.36,36,64
128,2,28,1,8,0.01,ReLU,Adamax,33,1.1086626245216111,0.33,33,67
129,2,29,1,8,0.01,ReLU,Adadelta,21,1.5606477482646683,0.21,21,79
130,2,30,1,8,0.01,ReLU,SGD,23,0.916290731874155,0.4,40,60
131,2,31,1,8,0.01,ReLU,Adadelta,21,1.3862943611198906,0.25,25,75
132,2,32,1,8,0.01,ReLU,Adagrad,102,0.5447271754416722,0.58,58,42
133,2,33,1,8,0.01,ReLU,SGD,41,1.1394342831883648,0.32,32,68
134,2,34,1,8,0.01,ReLU,RMSprop,108,0.7550225842780328,0.47,47,53
135,2,35,1,8,0.01,ReLU,Adadelta,-243,inf,0.0,0,100
136,2,36,1,8,0.01,ReLU,Adam,266,0.11653381625595151,0.89,89,11
137,2,37,1,8,0.01,ReLU,Adadelta,-113,2.120263536200091,0.12,12,88
138,2,38,1,8,0.01,ReLU,RMSprop,109,0.5447271754416722,0.58,58,42
139,2,39,1,8,0.01,ReLU,Adamax,9,1.1394342831883648,0.32,32,68
140,2,40,1,8,0.01,ReLU,RMSprop,153,0.4462871026284195,0.64,64,36
141,2,41,1,8,0.01,ReLU,AdamW,53,0.8915981192837836,0.41,41,59
142,2,42,1,8,0.01,ReLU,Adam,1,0.916290731874155,0.4,40,60
143,2,43,1,8,0.01,ReLU,Adamax,-11,1.2729656758128873,0.28,28,72
144,2,44,1,8,0.01,ReLU,Adamax,76,1.0498221244986778,0.35,35,65
145,2,45,1,8,0.01,ReLU,RMSprop,130,0.616186139423817,0.54,54,46
146,2,46,1,8,0.01,ReLU,Adagrad,46,1.171182981502945,0.31,31,69
147,2,47,1,8,0.01,ReLU,Adamax,62,1.1394342831883648,0.32,32,68
148,2,48,1,8,0.01,ReLU,RMSprop,116,0.40047756659712525,0.67,67,33
149,2,49,1,8,0.01,ReLU,Adadelta,-15,1.3470736479666092,0.26,26,74
150,3,0,1,8,0.01,ReLU,Adadelta,-51,2.8134107167600364,0.06,6,94
151,3,1,1,8,0.01,ReLU,AdamW,9,1.0498221244986778,0.35,35,65
152,3,2,1,8,0.01,ReLU,Adam,78,1.0216512475319814,0.36,36,64
153,3,3,1,8,0.01,ReLU,Adam,60,0.7765287894989963,0.46,46,54
154,3,4,1,8,0.01,ReLU,SGD,44,0.6931471805599453,0.5,50,50
155,3,5,1,8,0.01,ReLU,Adadelta,31,1.4271163556401458,0.24,24,76
156,3,6,1,8,0.01,ReLU,SGD,19,1.2378743560016174,0.29,29,71
157,3,7,1,8,0.01,ReLU,Adagrad,48,1.0498221244986778,0.35,35,65
158,3,8,1,8,0.01,ReLU,Adam,24,0.9675840262617056,0.38,38,62
159,3,9,1,8,0.01,ReLU,Adagrad,137,0.4620354595965587,0.63,63,37
160,3,10,1,8,0.01,ReLU,Adagrad,89,0.7339691750802004,0.48,48,52
161,3,11,1,8,0.01,ReLU,SGD,38,0.7339691750802004,0.48,48,52
162,3,12,1,8,0.01,ReLU,AdamW,145,0.4942963218147801,0.61,61,39
163,3,13,1,8,0.01,ReLU,Adadelta,-33,4.605170185988091,0.01,1,99
164,3,14,1,8,0.01,ReLU,SGD,162,0.21072103131565253,0.81,81,19
165,3,15,1,8,0.01,ReLU,Adadelta,-138,3.2188758248682006,0.04,4,96
166,3,16,1,8,0.01,ReLU,Adagrad,69,0.941608539858445,0.39,39,61
167,3,17,1,8,0.01,ReLU,Adagrad,37,0.9675840262617056,0.38,38,62
168,3,18,1,8,0.01,ReLU,Adamax,-13,1.5606477482646683,0.21,21,79
169,3,19,1,8,0.01,ReLU,SGD,46,0.916290731874155,0.4,40,60
170,3,20,1,8,0.01,ReLU,Adamax,94,0.8209805520698302,0.44,44,56
171,3,21,1,8,0.01,ReLU,Adagrad,86,0.6539264674066639,0.52,52,48
172,3,22,1,8,0.01,ReLU,Adadelta,-153,3.2188758248682006,0.04,4,96
173,3,23,1,8,0.01,ReLU,Adagrad,34,1.4271163556401458,0.24,24,76
174,3,24,1,8,0.01,ReLU,AdamW,139,0.5108256237659907,0.6,60,40
175,3,25,1,8,0.01,ReLU,SGD,-18,1.7719568419318752,0.17,17,83
176,3,26,1,8,0.01,ReLU,Adam,45,0.9942522733438669,0.37,37,63
177,3,27,1,8,0.01,ReLU,Adagrad,84,0.843970070294529,0.43,43,57
178,3,28,1,8,0.01,ReLU,AdamW,77,0.8915981192837836,0.41,41,59
179,3,29,1,8,0.01,ReLU,Adam,103,0.7985076962177716,0.45,45,55
180,3,30,1,8,0.01,ReLU,Adadelta,-10,1.8325814637483102,0.16,16,84
181,3,31,1,8,0.01,ReLU,SGD,34,0.941608539858445,0.39,39,61
182,3,32,1,8,0.01,ReLU,Adamax,85,0.8915981192837836,0.41,41,59
183,3,33,1,8,0.01,ReLU,SGD,109,0.6733445532637656,0.51,51,49
184,3,34,1,8,0.01,ReLU,RMSprop,99,0.527632742082372,0.59,59,41
